Gene,Mean_GBM,Mean_Other,Diff_Score,T_Stat,P_Value,FDR,Cohen_D,Std_GBM,Std_Other,Rank_Selectivity
DDX51,-1.1048206346153484,-0.9254963358715532,-0.17932429874379519,-4.52778068270365,2.2436177863297106e-05,0.0010559136621175339,-0.6427309443807381,0.31880454279169984,0.2762188194784543,65
NELFA,-1.0857819135330349,-0.906779953993906,-0.1790019595391289,-4.893932029223447,5.000536518312554e-06,0.00034486392426870155,-0.5199958590229842,0.2881182635528455,0.34757078983043893,66
ALDOA,-1.4183997564129536,-1.2397153630518507,-0.17868439336110287,-3.062860027939314,0.0030460653757030443,0.032286524613704945,-0.40908766685092307,0.4679574017135738,0.43468460961236277,67
MET,-0.2880127459623926,-0.11029637917284693,-0.1777163667895457,-3.931031065159507,0.00019937737702981754,0.005042363536701916,-0.99948422195426,0.3706063474955042,0.15730410793913543,68
INTS9,-1.8665300105635105,-1.6891315289439917,-0.17739848161951888,-4.368951473262132,3.795579877305961e-05,0.001536310220766889,-0.5018726436695916,0.32216344407894787,0.3554123449491167,69
PDGFRA,-0.3682381724050155,-0.19090420947388687,-0.17733396293112863,-4.146538218085644,9.418479921742236e-05,0.0029319924214715283,-0.923991182076514,0.3497293531215406,0.17685926669163005,70
VCL,-0.5408692887932649,-0.36363454769392267,-0.17723474109934223,-5.843977607302103,1.318460786171537e-07,1.6192685175919064e-05,-0.8672293041226954,0.24468349018306773,0.20147012989124655,71
SURF4,-0.35095114514146913,-0.17448135278246052,-0.17646979235900861,-4.639196920135468,1.5621596815658165e-05,0.0007912735946371935,-0.8484006281262195,0.30946238623100414,0.19963305443622442,72
PAK1IP1,-1.434727510890685,-1.2598073897056112,-0.17492012118507372,-4.3618154366327495,3.894572370670442e-05,0.0015574561734294603,-0.5003185384901598,0.31814268236273424,0.3515654181625313,73
DSCC1,-0.49106026799565494,-0.31687407014992097,-0.17418619784573397,-3.777086626211481,0.00032189059552774834,0.007038805205375678,-0.5772155059033566,0.3725884300576184,0.29658301158915185,74
WDR77,-1.58578812450162,-1.413214040670544,-0.17257408383107609,-2.9167102603135255,0.004677392439622541,0.043010422479421426,-0.4040162129371937,0.4756239429764443,0.4238042557055302,75
H2BC15,-1.222031809709912,-1.0514780627227542,-0.17055374698715786,-2.103141509596593,0.03885198065061634,0.16391879177557686,-0.2942077316325353,0.6522187805189703,0.5746763164737101,76
HAUS3,-1.3669338364878336,-1.1964963894203808,-0.17043744706745279,-4.484134654363176,2.6109869911191706e-05,0.0011675213899690236,-0.6124967471644813,0.30529311809637444,0.27641894789502064,77
WDR73,-0.7614254556559865,-0.5921371312226039,-0.1692883244333826,-2.58104886072681,0.01186197574442692,0.07849315729971805,-0.3897548847677138,0.5296153840289493,0.42742026805470007,78
INTS12,-0.6488500062289262,-0.4797122330474888,-0.1691377731814374,-4.9788013628592145,3.893822290865769e-06,0.00028002383610312257,-0.6264892820975029,0.27143575794232294,0.26988205880490906,79
EGLN1,-0.37440089113497876,-0.2055795432370454,-0.16882134789793338,-4.175175298343896,7.935455722124149e-05,0.0026056604800505944,-0.5495619866414551,0.32404376327270207,0.30606536228231634,80
EIF1AY,-0.41723918390713305,-0.24881168190703065,-0.1684275020001024,-4.2702439478163585,0.00010213989194589775,0.003047371717939921,-0.6534294998095723,0.20888994792561638,0.2606181421998392,81
MLST8,-0.7781197222899008,-0.6110023430274272,-0.1671173792624736,-3.9914896639170503,0.00014957266791648872,0.0040391378138713244,-0.493213098233503,0.33410039036814965,0.33913935605917356,82
RAC1,-0.9319031545665989,-0.7649234089112955,-0.16697974565530338,-3.8743052729094583,0.00022636714225503866,0.0054192112520361786,-0.5038860488559569,0.3451335445866657,0.33047062346531103,83
CCT3,-2.3672545594015855,-2.2004782698008896,-0.1667762896006959,-4.324738738650983,4.400644093551349e-05,0.0017006023543420094,-0.47576828674348914,0.30479464363567405,0.35330893489360193,84
PTPN11,-0.9167129611695174,-0.7502084523894738,-0.16650450878004364,-4.055386371255232,0.00011604361980856053,0.003339401191300878,-0.4440630013856206,0.3243673196883397,0.37801032538740287,85
UBTF,-1.793423872205599,-1.627071772873913,-0.16635209933168604,-3.769453230202534,0.0003267613709932468,0.007102009870642314,-0.5295565471761946,0.3550377700787383,0.3112906919562297,86
TRAPPC13,-0.42522164111985267,-0.2598524382056592,-0.1653692029141935,-5.539152689670471,4.411802257339246e-07,4.708811087877978e-05,-0.7713203838768247,0.24006117920809758,0.21262262720599096,87
HAUS1,-1.759454918867454,-1.5946956074584122,-0.16475931140904176,-3.20674921712173,0.001984591328948007,0.024258244954374793,-0.4517251520313274,0.41340360523626696,0.3613439123738625,88
UBA5,-0.694994425437835,-0.5306241805643784,-0.16437024487345653,-4.068445151693776,0.00011361696840238998,0.003296546699714004,-0.49128673497845965,0.32184188267564584,0.3353813830447356,89
ZNHIT3,-0.7137105807187731,-0.5495625267117142,-0.1641480540070589,-4.052593859627215,0.00012326892424478064,0.00346447504801436,-0.5545853302900715,0.32537234470875753,0.2939718985019332,90
HSCB,-0.7761449620376643,-0.6122091376488623,-0.16393582438880194,-4.204243315207683,7.18012188480641e-05,0.0024291842550276175,-0.5628683486242178,0.3128210308261969,0.28979343392069834,91
RPL36,-2.173085155907816,-2.0105031032290666,-0.16258205267874937,-3.7359209276032757,0.0003573411424777135,0.007557898356406647,-0.4520209635992138,0.34672701316761595,0.3605036589649529,92
POLE2,-1.7605236484065494,-1.5982852782004358,-0.16223837020611365,-2.7903590150132196,0.006696932636675278,0.053776399063244246,-0.39601409761668255,0.46801438037539594,0.40559703277479037,93
UBE2C,-0.890770990275001,-0.728578143683695,-0.16219284659130595,-3.4665157705082783,0.0008894789447528569,0.014064591674041865,-0.5339891353822903,0.3781548166714189,0.29826028570882046,94
NOLC1,-0.5734581910494021,-0.4123516188589324,-0.1611065721904697,-6.127936227606016,3.766260544181885e-08,5.627734818143782e-06,-0.8005917248007601,0.21059248245406179,0.2006111244441539,95
AK6,-1.2808511263996474,-1.1202042200940938,-0.16064690630555356,-3.078406513279783,0.002851877498007401,0.030842590721815867,-0.33282067844052304,0.41177674418545285,0.48693378147855904,96
ARFRP1,-0.8653433536229835,-0.7053908131634449,-0.15995254045953866,-3.423175245039847,0.0010071680336043625,0.015435495735521216,-0.4579630054489733,0.3748456716610992,0.34754236657401083,97
SAR1A,-0.4176921571545346,-0.2586424083987674,-0.15904974875576722,-3.706883787056882,0.00042078976814446126,0.008458723467038493,-0.9140917251197553,0.35155517865121505,0.15559878919537568,98
DPH3,-1.0018568831026977,-0.8429920829194292,-0.15886480018326854,-4.638282772192313,1.4405860586635467e-05,0.0007642351662099424,-0.5903969557830188,0.2738835319230861,0.26876629136339136,99
INTS6,-1.1852400532954896,-1.026460235878768,-0.15877981741672165,-1.7828296688369785,0.07862841793553157,0.25308568366957634,-0.22864792244587342,0.7125274591481179,0.6932368363882828,100
FDXR,-0.7362319809553233,-0.5781046433310467,-0.15812733762427655,-3.1588983296177218,0.002284222465523256,0.026805231040116166,-0.4203570107172765,0.4014385982669645,0.37447308623942716,101
HAUS4,-1.3318608543711803,-1.1742008336356626,-0.15766002073551766,-3.7212974783147494,0.00038247269696795044,0.007901057522272258,-0.5088422417898888,0.3403180194092212,0.3077556598924365,102
NDC1,-0.6916901571659801,-0.5345716901799498,-0.15711846698603038,-3.34477377964644,0.0013126674854589402,0.01820749513187283,-0.5550374944523736,0.3808487625237504,0.27552550379133567,103
SOCS3,-0.30092739203102487,-0.14437358968620223,-0.15655380234482263,-3.12165355208666,0.002596889269080816,0.029328178558344097,-0.5356323628111411,0.4071152625121497,0.2832089651263291,104
RPS25,-1.4093868052560277,-1.2529418908375487,-0.15644491441847896,-3.5496587609749586,0.0006758591774193962,0.011731685295553915,-0.5059664825830028,0.35484758817726164,0.3059981886220209,105
E2F3,-0.4776978132631712,-0.32128492898205824,-0.15641288428111294,-3.5638954837467756,0.0006503405306610759,0.011437314874668413,-0.5477809266309495,0.3546786611632166,0.28045685945085475,106
CDC25B,-0.502702560553411,-0.3466295831050484,-0.15607297744836263,-4.129048363188831,9.684562148023384e-05,0.002987744532252048,-0.6679561067879698,0.30614536049097196,0.22815130727546534,107
CHMP2A,-2.058113926161926,-1.90225416635704,-0.15585975980488587,-3.5965476836032173,0.0005689207859989169,0.010441472480805097,-0.4408528983698265,0.3456075790810159,0.3540508523250319,108
MED26,-0.9590254285155605,-0.8032512248852856,-0.15577420363027494,-3.782825661954696,0.00030875817242008457,0.006841142854005598,-0.4910086140649687,0.32971602912208514,0.3164266372144905,109
ARF4,-0.9000857383681973,-0.7446686577406024,-0.15541708062759485,-2.8744836912622658,0.005249408344904858,0.046299626676089035,-0.3651001426487492,0.4322854582589438,0.42525084627407583,110
WDR1,-0.9524233622459775,-0.7972820533321575,-0.15514130891381994,-2.245950868071958,0.027661779022004607,0.13319102031245023,-0.3010994645472838,0.5542084628456067,0.5126151438331428,111
KIF2C,-0.4841198168970511,-0.32916155328669894,-0.15495826361035214,-4.90587381628323,5.3370748194145976e-06,0.0003599752265792534,-0.674483336644803,0.25380112862683696,0.22809247580665915,112
DDX55,-1.2243207846850912,-1.0694041513509989,-0.15491663333409234,-4.61422855632061,1.4992501739119336e-05,0.0007768906492979185,-0.5115887444153796,0.2655490998827714,0.30507902822736516,113
BCCIP,-0.7160281310584732,-0.5613686468469613,-0.15465948421151188,-4.8480010463406416,6.975372197177511e-06,0.0004373265694670977,-0.7870394793919782,0.25842028935715317,0.1917941588002193,114
RPS29,-2.973833682626783,-2.82033762812073,-0.15349605450605308,-2.964757001006775,0.0040718026439963365,0.039232398285598234,-0.41077919853917744,0.4161941812548757,0.37073830002528324,115
EXT1,-0.3986234020000779,-0.24515376450447646,-0.15346963749560144,-4.371027746072436,3.9242140819836973e-05,0.0015574561734294603,-0.5797380529105362,0.2815124735616336,0.26359426306346245,116
NELFB,-1.2129746982097682,-1.0603653412787892,-0.152609356930979,-3.058198304296361,0.00305779934770329,0.03236429616343092,-0.3623984352381395,0.3969420165869666,0.4226320192689522,117
SLC35B2,-0.4422542493942122,-0.2906252521962771,-0.1516289971979351,-4.019867393797843,0.00013782389607839432,0.0037845639825140713,-0.5420804347606267,0.3027404099701276,0.2781546473232471,118
COPA,-2.0890208543037945,-1.9376764923186647,-0.1513443619851298,-3.4954447399544346,0.0007858524174132269,0.012963311588442107,-0.4105677276657882,0.3441660187229503,0.3701555418977,119
SNAPC5,-1.318883325813217,-1.1676765678952155,-0.15120675791800164,-3.593493782102933,0.0005743035834218737,0.01050799750442614,-0.438711007507029,0.33547490758355836,0.34524994899643363,120
SRF,-0.6411849177328333,-0.4902136345690205,-0.15097128316381275,-4.011394650050638,0.0001411306913306256,0.00385177233827922,-0.5243348333025404,0.30147876047920014,0.28702648982844275,121
UFM1,-0.6839013454857477,-0.5329774841710226,-0.15092386131472502,-3.439234271129754,0.0009405223728751121,0.014715974404907187,-0.4006463830351407,0.3485844934185877,0.37845580338626955,122
GOLT1B,-0.5277929225506475,-0.3769752338839556,-0.15081768866669187,-6.347580830116911,1.2264804143406592e-08,2.0553290008918094e-06,-0.6806851727364609,0.1873324251796039,0.22361094332386022,123
SNUPN,-1.241148525667489,-1.0920102304429649,-0.14913829522452415,-4.042373660147421,0.00012492086044631144,0.0035054083703643353,-0.4947733264017218,0.2941986444193484,0.3018912986278415,124
ELAC2,-1.089276583125228,-0.9402926594280168,-0.14898392369721125,-4.619260190013222,1.4993251743671396e-05,0.0007768906492979185,-0.5372747601087529,0.2561670180148572,0.27861320367007325,125
EIF3E,-1.489686191793539,-1.3407866576691114,-0.14889953412442747,-4.010367678804542,0.0001383227707055378,0.003792455048197245,-0.46917727208365034,0.29503456100550557,0.31875996735246664,126
MSTO1,-0.9512801933869331,-0.8034262264678314,-0.1478539669191018,-2.5938831740279227,0.011385190592086496,0.07645986985269773,-0.32914437025951254,0.45570713707009464,0.4487813659326974,127
SNAPC1,-1.8104575441665425,-1.6627807836341701,-0.14767676053237233,-3.5457133361619357,0.0006663998908687978,0.011602437444728473,-0.4121236524025188,0.33078055096934783,0.36004864144090565,128
PREB,-1.3006848491124614,-1.1532140423609292,-0.14747080675153224,-3.775065009371986,0.0003258803840234212,0.007100074320685257,-0.606600852871448,0.3163085031256237,0.2375741394126602,129
GGPS1,-1.4901904361628977,-1.3428757058354484,-0.14731473032744935,-2.8457898299173507,0.005664942517073204,0.048788705222689535,-0.3344879085681446,0.41150146428821854,0.44223247355254147,130
RPS3,-2.4944876838409367,-2.3472761744289974,-0.14721150941193928,-3.5482719650259216,0.0006653750312708154,0.011602437444728473,-0.43122958572632253,0.33066128136436745,0.34206087997182083,131
RSL1D1,-1.5388229549476373,-1.3917412517491956,-0.14708170319844172,-4.573930986974832,1.7702722973528156e-05,0.0008744559934940313,-0.525281464504831,0.25513084328805385,0.2815459600860312,132
SEPSECS,-0.6510869446376589,-0.5045713704291774,-0.1465155742084815,-2.7017653473953036,0.008496845628560947,0.06280170608644944,-0.3362113607291526,0.43295927727909206,0.4359670673879325,133
SCFD1,-1.4661638642359707,-1.3202642221279577,-0.14589964210801298,-3.2885586016203248,0.0015561673739937795,0.020583894498251758,-0.5137030429324734,0.35879934012773107,0.27846154379050786,134
PSMA1,-2.3727826941520296,-2.227075727716024,-0.14570696643600556,-2.856401925427659,0.005546049366962128,0.0480386417090221,-0.38424699149200325,0.40935195454389345,0.37715857051316926,135
PPAN,-1.3739662622867401,-1.2288945534538385,-0.14507170883290166,-4.164847610104495,8.201887693784275e-05,0.0026691115832531004,-0.5388839657893415,0.2788395233600993,0.2685698102819628,136
LARP1,-0.3680190753616412,-0.22307823859712775,-0.14494083676451344,-4.705137847108106,1.132794204415617e-05,0.0006407612895702343,-0.62149468227395,0.24692527086017263,0.23229423337933666,137
CCT8,-1.8444777809920578,-1.6997514173231592,-0.14472636366889868,-4.036351911047842,0.00013035377353692914,0.003635106552551596,-0.5496749997623881,0.2879469139548385,0.261611997079436,138
SRSF10,-0.8254247963423959,-0.6808065556271279,-0.14461824071526796,-3.556315722043349,0.0006529806932884926,0.011456552652990178,-0.4556708870209682,0.32532069422821086,0.31685103167852335,139
PES1,-1.2072991092591754,-1.0631680438328497,-0.1441310654263257,-3.882333206931747,0.00022539223092394865,0.005410318731857193,-0.5889960096981814,0.2998403554099409,0.24068680561981468,140
TRIO,-0.3272285094020142,-0.1835051376760157,-0.1437233717259985,-4.408080559263915,3.611759168095407e-05,0.0014843923693278872,-0.7609912252537767,0.26473534167416685,0.18284658240037083,141
XAB2,-2.308158997034412,-2.1645363649926836,-0.14362263204172843,-2.678801662558037,0.009084919148119784,0.06567877528319138,-0.36224827875471416,0.4303828814434226,0.39417128438316673,142
PDCD5,-0.5221615334685548,-0.3801541004286013,-0.14200743303995345,-4.536614770773427,2.128495269546688e-05,0.0010096838274667105,-0.5969680364617854,0.2508547986585516,0.23701346068949355,143
MT1E,-0.6374157052522531,-0.49589555728380563,-0.14152014796844747,-2.960053661571063,0.004153495021274475,0.039826908677258084,-0.4250361566775774,0.38221165631302595,0.3295049864244444,144
VCP,-2.6331034139345744,-2.4917045281352714,-0.14139888579930293,-3.4227926772939097,0.0009710580724390363,0.015101511098789558,-0.3502124966394423,0.32412813823118786,0.4083892072688625,145
FNDC3B,-0.19690821667237446,-0.05578653685196176,-0.14112167982041268,-5.082611781826314,2.8587285154144185e-06,0.00022190416021599974,-0.8491776744890074,0.22517135888834325,0.16160983561406173,146
SEC62,-0.4824575066918053,-0.3422234801466996,-0.1402340265451057,-4.891481224160222,5.5619247446506365e-06,0.0003721301216280991,-0.6456850667432035,0.229795874864103,0.216341555704064,147
TMED2,-0.7513826495570123,-0.6112774131164161,-0.14010523644059614,-3.514289987076255,0.0007558653857181746,0.01257615431974047,-0.489983398129136,0.3205962332725655,0.2835399552869104,148
ELAVL1,-0.4320531988142453,-0.29341577714659656,-0.13863742166764875,-4.928485132164252,4.583879064743698e-06,0.0003198192043187519,-0.5757567008589413,0.22350103580344383,0.24187254854719628,149
MTOR,-1.221239981308761,-1.0829696414812529,-0.13827033982750825,-3.7025635574437445,0.00039940765788477975,0.008175546476634687,-0.4467176889625759,0.297471711802302,0.31029219886624876,150
SKA1,-0.759464309667402,-0.6215245141589696,-0.13793979550843238,-3.564118408446998,0.0006465044956006739,0.011409913494700476,-0.5199899949153809,0.3119839774670837,0.26195040250353163,151
ELOB,-1.4275817947526637,-1.2902781152178988,-0.13730367953476486,-2.6285293704181516,0.010375128140853503,0.07238771311036737,-0.33273376849960834,0.4175422026852198,0.4123335607723236,152
VHL,-0.7876177510753868,-0.6520386610713397,-0.1355790900040471,-3.6811143675180857,0.0004173474721794902,0.008431075516614076,-0.38480393194814244,0.2896402672346371,0.35602521022295514,153
ELMO2,-0.3515618718295292,-0.2165608157065497,-0.1350010561229795,-3.8820950071448137,0.00021090734229465335,0.00523386339894308,-0.4104612491668129,0.27379523928128213,0.33216572044368936,154
ANAPC4,-1.2854419681843756,-1.1506278641171346,-0.13481410406724104,-3.344659348031088,0.0012992059683078374,0.018129231297842673,-0.4822259482745916,0.3247228703854932,0.27637654136630974,155
WDR55,-1.3367228969672247,-1.202060450948859,-0.13466244601836563,-3.5762406150696875,0.0006088170849294622,0.01096054131513071,-0.442026738331542,0.3004823725413185,0.30491645723717054,156
PSTK,-0.612528760651374,-0.47803093855502804,-0.13449782209634592,-2.9440412960649187,0.00431659620400254,0.04074941571691301,-0.39767992601936136,0.3667038925291702,0.3362707179158523,157
IMP3,-1.5247481938264524,-1.3905691609777922,-0.13417903284866028,-3.5565361941617755,0.0006414497605356697,0.011381019474827874,-0.4063105639391043,0.2991971263831827,0.3321544336855289,158
VBP1,-0.675602424100547,-0.5416841950238124,-0.13391822907673467,-3.6982084244529796,0.0003985311698849806,0.0081669284653801,-0.40774435524299274,0.28626653151403497,0.3309913287348187,159
SPCS1,-0.35961385226101,-0.2257886103996045,-0.13382524186140551,-6.067229360185308,4.317668706695889e-08,6.368341982511727e-06,-0.6875323258580834,0.17480023447665388,0.19586584513558028,160
TARS1,-1.9665029214170653,-1.8326819285904075,-0.13382099282665783,-3.288481717154453,0.0015127440708546933,0.020110784890558207,-0.38022340759806206,0.32305060824591053,0.35375015326477216,161
RPL23,-2.7951054005461744,-2.6623772973807727,-0.13272810316540173,-2.6852586552353226,0.008872301184085045,0.06464414162203533,-0.32315808294883386,0.3936512484323869,0.41180676205727856,162
ARMC5,-0.46119752370643013,-0.3288835080237587,-0.13231401568267143,-3.042048326470494,0.003271846744081751,0.03389224954831305,-0.4758319335569566,0.351777738624634,0.27258996372745947,163
CLNS1A,-1.5916458198267118,-1.4594251857664007,-0.13222063406031115,-3.6620240411235567,0.0004399394222926861,0.008697413209625308,-0.3642246912487463,0.2823844360815946,0.3676480328879555,164
PSMB4,-2.318332534223682,-2.186212101822992,-0.13212043240068994,-3.4360650254662986,0.0009296680748425199,0.014571571896854218,-0.3499117756812605,0.30153253212007985,0.38200068926574826,165
SPRR2F,-0.1235826241330536,0.008331005520865992,-0.1319136296539196,-3.922571163354736,0.00031569671666139003,0.006954247944048384,-0.6383666944134347,0.18000714476953686,0.2082554618680083,166
SEC23IP,-0.23504998338181748,-0.10358188290694101,-0.13146810047487648,-5.485330029006367,5.315885177566276e-07,5.542857111100393e-05,-0.7181736909860483,0.19200881671528805,0.18246211666316256,167
RPP21,-1.3867256220083133,-1.2553023760380995,-0.13142324597021382,-2.0356570042283755,0.045265089525695135,0.17996636813419944,-0.254630393302371,0.5156292960113302,0.5161661228648432,168
NOC3L,-0.8737492540126874,-0.7425913055865803,-0.13115794842610717,-3.781641351461627,0.0003088807593055689,0.006841142854005598,-0.4801528360167601,0.2772908542982101,0.2728880580442739,169
RRP1,-0.9201668965464332,-0.7890679327338413,-0.1310989638125919,-3.9726536467096385,0.00016250190809789152,0.004285031932504842,-0.5378429022572163,0.2649241965926636,0.2423094801297603,170
EIF3M,-1.1575798922109743,-1.0265504323014618,-0.13102945990951254,-3.5433414785623953,0.0006876090446690646,0.011855305557654806,-0.4905682355552443,0.2972520817351438,0.2650189922857484,171
RPTOR,-1.0223773467266783,-0.8917930763395951,-0.1305842703870832,-3.9229444407500123,0.00018953823024496093,0.004848231107735228,-0.4823845097367817,0.2655306898874002,0.27103865620712947,172
GPN1,-1.9036613535224538,-1.7735886148632511,-0.13007273865920266,-3.180107942168101,0.0020986180939483,0.025203204809277818,-0.3470999964014274,0.3230393914836766,0.3778565542616549,173
TAF1A,-0.8507080415318412,-0.7206536819670073,-0.1300543595648339,-4.866085924259908,6.156315571642419e-06,0.0004014141618731644,-0.6495091060981002,0.21437520629312842,0.19928121710211583,174
WBP11,-1.162434094028701,-1.0325490089427583,-0.12988508508594276,-3.399660070406367,0.001083773256173057,0.016181629552990174,-0.44961576767968836,0.30627029614693196,0.2877137079922265,175
NVL,-1.4559325409976545,-1.326079822385303,-0.12985271861235148,-3.3588567038145287,0.001221559934227106,0.017397769007645936,-0.41007088764845545,0.3082234958065992,0.317199633362581,176
TBCB,-1.2412607211004305,-1.111856782030043,-0.1294039390703876,-3.2149476666205867,0.0019034812286519616,0.02366641418901177,-0.3792918344376523,0.320060466947357,0.3424994329682641,177
PSMA3,-2.715793691364169,-2.586590097219183,-0.12920359414498606,-2.557771134192744,0.012458964614238245,0.08085202790475902,-0.2895109869296208,0.4002797407499267,0.4491086407353721,178
CDK7,-1.7865044519422586,-1.6574821165280993,-0.1290223354141593,-3.0909241731391743,0.002776833997938216,0.030402570267757296,-0.3710436918812416,0.33237427060649954,0.348702531970603,179
DDX10,-1.4574420610580017,-1.3288000668254483,-0.1286419942325534,-3.6850131576101397,0.0004197348581383039,0.008458723467038493,-0.42268019804301254,0.27694442438074773,0.30604423915183665,180
NUP54,-0.8285081878952717,-0.6999664026820754,-0.12854178521319626,-3.7126147879639277,0.00038412490600995316,0.007916946769729276,-0.43454888277120074,0.27513444868324133,0.29709865237827526,181
DCLRE1B,-0.8145651743045926,-0.6861463174121213,-0.12841885689247134,-2.616048026195627,0.010739699713107368,0.07388446068203902,-0.33828718984389095,0.39294969859287265,0.37873208285617677,182
RPS9,-2.0335069178809553,-1.905096694971867,-0.1284102229090882,-3.789939456218251,0.0002781517098683946,0.0063133396324685865,-0.3459840232641386,0.26208879774770727,0.3771423355769014,183
FXN,-0.7608240778833172,-0.632456222714778,-0.1283678551685392,-3.465160259503423,0.0008594127946823057,0.013783659053173903,-0.38566859130827275,0.2931103574349769,0.33526423370959213,184
TRAPPC1,-1.311635741346767,-1.1834035355364143,-0.12823220581035266,-3.2984692709473826,0.0014873256833270346,0.019872627258196534,-0.43300420228760295,0.3115027343405157,0.29511975136716895,185
FOXK1,-0.28715516047804734,-0.15910593896576164,-0.1280492215122857,-3.8742598372037205,0.00022430196883982983,0.005405759348430725,-0.47863401623001345,0.2637378292121051,0.2677751625361752,186
KLF16,-0.5002449447394023,-0.3726662173144769,-0.12757872742492538,-5.61425313755327,2.878845806649932e-07,3.267125579686071e-05,-0.6390040764961453,0.18015515000242235,0.20085400467322187,187
FOXF1,0.06387814714820579,0.19123089536858434,-0.12735274822037856,-2.7244357401844645,0.008179574207798126,0.06134167508156763,-0.8036128515996458,0.38399629556392817,0.13101208449831986,188
CHMP3,-0.9621036493368857,-0.8352696550155327,-0.126833994321353,-3.3452355645441263,0.001273516801189322,0.01785412803919135,-0.40435620614774076,0.3020574594118674,0.3144087093444067,189
HSPA9,-2.3480045606122166,-2.2213492901687317,-0.1266552704434849,-3.2110054020802017,0.001930156603031512,0.023867739668157237,-0.38522074031584524,0.3140598274077761,0.3297204600806602,190
KDM8,-0.5975735948417077,-0.47116731286050423,-0.12640628198120346,-3.7415332151988596,0.0003527786941578312,0.007511441792533015,-0.46894778874269155,0.26986732257395823,0.26953255792850905,191
RPS21,-1.7488270983922163,-1.6224990864598186,-0.12632801193239773,-2.8914487219831577,0.005059962613881787,0.04538778870911171,-0.45300348598596085,0.35338123875373456,0.2733232894256149,192
DOCK7,-0.31228510363113465,-0.18602599101646347,-0.12625911261467118,-5.348629821290834,9.118344649985936e-07,8.885925973853142e-05,-0.6865835669132705,0.18886986254056504,0.18356677295378568,193
NOB1,-1.219073567847867,-1.0932574717617192,-0.12581609608614786,-3.841798860155168,0.0002503730859562224,0.005845624745157583,-0.4719809271833642,0.26122148933786477,0.26691418290822133,194
UBIAD1,-0.610434228684194,-0.4847334786651739,-0.12570075001902004,-2.0761073103999004,0.04139489813803643,0.17039759378171054,-0.30561121855167495,0.4882908533063891,0.4058016348166969,195
SPCS2,-1.0200429663890966,-0.8947011538945953,-0.12534181249450138,-3.9127668301257934,0.0002019192664580519,0.005092284622868254,-0.5677735085301786,0.2581584412819818,0.21810810603055703,196
EPRS1,-1.7531382910604325,-1.627876216396419,-0.1252620746640134,-3.1913515502151935,0.002094917990766562,0.025193812536844547,-0.49856264836824254,0.3174312278873281,0.24633076641352117,197
CNEP1R1,-0.250312047655624,-0.12525517247609078,-0.1250568751795332,-4.278417191310373,5.6047515631382536e-05,0.002037457920467653,-0.6259280101558249,0.2356569011211719,0.19723828414324496,198
WWTR1,-0.5055261726646426,-0.3805416123795058,-0.12498456028513683,-3.4598227640264247,0.0008890070332551165,0.014064591674041865,-0.4328432818144815,0.2885210737258394,0.2887674850769916,199
RPS23,-2.3857648717119524,-2.2610517027295884,-0.12471316898236395,-2.3496480481441093,0.02152766803885155,0.11440800699604242,-0.37244245500452144,0.42952521040251124,0.32775486596012315,200
RPS16,-2.154681307752827,-2.0301244658345006,-0.12455684191832628,-3.224037959850243,0.0018642532111685297,0.023310965362247492,-0.4068943569239295,0.30875111258244003,0.3059438893262738,201
RINT1,-1.2203000809835385,-1.0961052326414489,-0.1241948483420896,-4.883351671515255,5.318064003076579e-06,0.0003599752265792534,-0.5392675807472949,0.20108131531739873,0.2320745117433895,202
TSEN54,-0.906853207779186,-0.7826924566258396,-0.12416075115334635,-4.019891712274813,0.00013338579541019872,0.0036909578665127677,-0.4646038210149068,0.2451867965681005,0.2686105498252717,203
ZFP36L1,-0.41654122222399664,-0.2929591228240734,-0.12358209939992326,-3.470848354465853,0.0008360902829213471,0.013494090785834991,-0.36587916687966626,0.2802475115459904,0.34117006970561947,204
ZNFX1,-0.18109350991845047,-0.05829580599516101,-0.12279770392328945,-3.7056241456862207,0.00042045161300409406,0.008458723467038493,-0.823219955112748,0.2709732693132971,0.1375692244318657,205
TAF1D,-0.7852500382713687,-0.6625746138765117,-0.12267542439485701,-4.476530748466706,2.533582836275943e-05,0.0011472139857894932,-0.505413111000706,0.21710518735635081,0.24429492129108338,206
RUNX2,-0.40551694649707326,-0.282845930549912,-0.12267101594716129,-4.492701150991621,2.5759779403313104e-05,0.0011634725553672728,-0.6623039294031202,0.22021982833694054,0.18271216991042052,207
EEFSEC,-0.6315202022646849,-0.5088654166824663,-0.12265478558221854,-2.6242826695524406,0.010513553065031753,0.07287148048283122,-0.3453264187566142,0.37455631597116096,0.35388952209197794,208
SLC35B1,-1.3307506279107744,-1.208111432906906,-0.12263919500386833,-3.2067305755705684,0.0019479921475312845,0.0239406766260339,-0.3713523932128074,0.30364447219181157,0.3319053714894164,209
MED30,-1.9966059018520288,-1.8746544046094555,-0.12195149724257326,-2.8708634150411343,0.005246733813642229,0.04629881102973366,-0.3160520177606399,0.3357657702093691,0.388891048917849,210
NOC4L,-1.0823093258826528,-0.9604613132495061,-0.12184801263314671,-3.2547436847475977,0.0017114399747649482,0.02199844457886042,-0.4520915502913579,0.30098948292148253,0.2673474958007519,211
TGFBR1,-0.23167067032007,-0.1098843816789096,-0.1217862886411604,-3.5023193696529176,0.0007911817140154021,0.013003876655628785,-0.5241029889544675,0.280662366934333,0.22888035594188863,212
